,Unnamed: 0,Stn Id,Stn Name,CIMIS Region,Date,Day of Meas,Jul,Eto,qc,Precip (mm),qc.1,Sol Rad (W/sq.m),qc.2,Net Rad (W/sq.m),qc.3,Avg Vap Pres (kPa),qc.4,Max Air Temp (C),qc.5,Min Air Temp (C),qc.6,Avg Air Temp (C),qc.7,Max Rel Hum (%),qc.8,Min Rel Hum (%),qc.9,Avg Rel Hum (%),qc.10,Dew Point (C),qc.11,Avg Wind Speed (m/s),qc.12,Wind Run (km),qc.13,Avg Soil Temp (C),qc.14,PM ETo (mm),qc.15,Latitude,Longitude,Elevation,Plag1,Plag2,P_post1,P_post2,day,month,year,doy,dr,delta,omega,Rext,Rso,es_Tmax,es_Tmin,es,VPD,TmaxK,TminK,Rnl_out,Rnet_FAO,TmeanFAOC,del,P,gamma,PM_ETo_Calc,PT_ETo,Rnet_SdB,ETo_SdB,ETo_Ensemble,Bias_ETPM,Bias_ETPT,Bias_ETSdB,Bias_ETCIMIS
8089,8089,90,Alturas,Northeast Plateau,2/24/2019,43,55,36.3008, ,0, ,78, ,27, ,0.5, ,3.3, ,-2, ,1.1, ,91, ,66, ,76, ,-2.7, ,4.9, ,421.1, ,0.5, ,27.2256, ,41.438214,-120.480308,4405,0,1.3,0,1.3,24,2,2019,55,1.019294692,-0.1755767,1.413653529,251.0707923,195.045068,0.774052652,0.527410004,0.650731328,0.150731328,276.46,271.16,14.59316106,45.46683894,0.65,0.046343389,86.40394875,0.057458626,30.39572399,25.57686498,25.88637143,31.55721474,30.95765093,-0.018151472,-0.173811184,0.019367226,0.17259543
8093,8093,90,Alturas,Northeast Plateau,2/28/2019,44,59,45.0924, ,0, ,145, ,51, ,0.5, ,4.3, ,-2.6, ,1, ,87, ,53, ,74, ,-3.2, ,2.6, ,220.4, ,1.9, ,38.5696, ,41.438214,-120.480308,4405,0,0,0,0,28,2,2019,59,1.017408002,-0.149758543,1.437293666,262.6186176,204.0160294,0.830594128,0.504442066,0.667518097,0.167518097,277.46,270.56,46.99809943,64.65190057,0.85,0.046939624,86.40394875,0.057458626,34.57932512,36.62673676,50.91553971,42.89268526,39.79778679,-0.131124419,-0.079679055,0.077765593,0.133037881
8094,8094,90,Alturas,Northeast Plateau,3/1/2019,45,60,54.4512, ,0, ,179, ,67, ,0.4, ,5.4, ,-5.6, ,0.1, ,91, ,51, ,72, ,-4.4, ,1.8, ,157.7, ,2.1, ,49.3464, ,41.438214,-120.480308,4405,0,0,0,0,1,3,2019,60,1.016923093,-0.143188362,1.443266547,265.550118,206.293374,0.89696939,0.402368269,0.649668829,0.249668829,278.56,267.56,65.27002988,72.55997012,-0.1,0.04416514,86.40394875,0.057458626,41.07692588,39.73305584,63.68203822,47.67587002,45.73426293,-0.101834746,-0.131219062,0.042454103,0.190599706
8095,8095,90,Alturas,Northeast Plateau,3/2/2019,46,61,32.8976, ,3.6, ,120, ,54, ,0.6, ,4.4, ,-1.3, ,1.4, ,97, ,81, ,89, ,-0.2, ,1.8, ,156.8, ,2.2, ,29.778, ,41.438214,-120.480308,4405,0,0,3.6,3.6,2,3,2019,61,1.016433175,-0.136575794,1.449261947,268.4972219,208.5828401,0.836443783,0.555372032,0.695907907,0.095907907,277.56,271.86,31.92572752,60.47427248,1.55,0.049078686,86.40394875,0.057458626,27.44735948,35.10204275,43.23748015,39.91826789,33.84131753,-0.188939395,0.037254023,0.17957192,-0.027886548
8096,8096,90,Alturas,Northeast Plateau,3/3/2019,47,62,29.2108, ,0, ,100, ,39, ,0.6, ,6.7, ,-1.6, ,2.5, ,96, ,70, ,85, ,0.2, ,1.5, ,129.2, ,3, ,30.3452, ,41.438214,-120.480308,4405,3.6,0,3.6,3.6,3,3,2019,62,1.015938392,-0.129922797,1.455278601,271.458809,210.8835575,0.981406539,0.543231629,0.762319084,0.162319084,279.86,271.56,22.04518604,54.95481396,2.55,0.052279533,86.40394875,0.057458626,29.97724603,32.98756931,36.4781984,37.37830479,32.38848003,-0.074447273,0.018496987,0.154061714,-0.098111428
8097,8097,90,Alturas,Northeast Plateau,3/4/2019,48,63,43.6744, ,3, ,146, ,52, ,0.6, ,8, ,-2.3, ,1.7, ,96, ,56, ,84, ,-0.7, ,1.5, ,127.7, ,3.3, ,39.9876, ,41.438214,-120.480308,4405,0,3.6,3,6.6,4,3,2019,63,1.015438892,-0.12323134,1.461315273,274.4337529,213.1946513,1.072768826,0.515812868,0.794290847,0.194290847,281.16,270.86,43.87040959,68.54959041,2.85,0.053274064,86.40394875,0.057458626,37.13562887,41.554244,53.89950159,45.93132603,42.07389973,-0.117371361,-0.012351023,0.091682167,0.038040217
8098,8098,90,Alturas,Northeast Plateau,3/5/2019,49,64,17.016, ,1.5, ,62, ,16, ,0.6, ,6.1, ,-2.6, ,2.1, ,96, ,75, ,87, ,0.1, ,2.1, ,182.7, ,3.1, ,18.434, ,41.438214,-120.480308,4405,3,0,4.5,4.5,5,3,2019,64,1.014934821,-0.116503404,1.46737075,277.4209223,215.5152424,0.941603121,0.504442066,0.723022594,0.123022594,279.26,270.56,2.882004535,44.85799547,1.75,0.049705021,86.40394875,0.057458626,24.34775412,26.21580424,23.15641797,30.74049154,24.58001248,-0.009449074,0.066549672,0.250629615,-0.307730213
8099,8099,90,Alturas,Northeast Plateau,3/6/2019,50,65,33.7484, ,4.9, ,73, ,24, ,0.7, ,8.4, ,2.6, ,5, ,92, ,70, ,80, ,1.8, ,4.6, ,398.6, ,3.5, ,31.4796, ,41.438214,-120.480308,4405,1.5,3,6.4,9.4,6,3,2019,65,1.014426329,-0.109740981,1.473443842,280.4191814,217.8444487,1.102347112,0.736522089,0.919434601,0.219434601,281.56,275.76,7.807035788,48.40296421,5.5,0.062787408,86.40394875,0.057458626,39.75858262,31.84522316,27.5742984,34.39813575,34.93758538,0.13798885,-0.088511046,-0.015440381,-0.034037423
8100,8100,90,Alturas,Northeast Plateau,3/7/2019,51,66,21.27, ,2.6, ,88, ,32, ,0.6, ,3.4, ,-0.4, ,1.4, ,97, ,83, ,91, ,0.1, ,2.1, ,179.1, ,3.5, ,19.2848, ,41.438214,-120.480308,4405,4.9,1.5,7.5,9,7,3,2019,66,1.013913566,-0.102946072,1.479533383,283.4273913,220.1813852,0.779549661,0.59324626,0.68639796,0.08639796,276.56,272.76,14.1681301,53.5918699,1.5,0.048923167,86.40394875,0.057458626,24.35781723,31.05394011,33.60663198,35.45511517,28.03421813,-0.131139769,0.107715577,0.264708543,-0.241284351
8101,8101,90,Alturas,Northeast Plateau,3/8/2019,52,67,43.3908, ,1.4, ,156, ,73, ,0.5, ,2.1, ,-3.6, ,-1.3, ,96, ,65, ,83, ,-3.8, ,2.5, ,214, ,3.3, ,36.0172, ,41.438214,-120.480308,4405,2.6,4.9,4,8.9,8,3,2019,67,1.013396685,-0.096120688,1.485638227,286.4444106,222.5251654,0.710707392,0.468125395,0.589416394,0.089416394,275.26,269.56,44.91195248,75.20804752,-0.75,0.04234917,86.40394875,0.057458626,29.5215241,40.20826187,60.21308835,45.54884923,39.6673588,-0.255772883,0.013635974,0.148270281,0.093866628
8102,8102,90,Alturas,Northeast Plateau,3/9/2019,53,68,37.4352, ,3.1, ,128, ,60, ,0.5, ,1.5, ,-3, ,-0.9, ,96, ,61, ,80, ,-3.8, ,2.6, ,225.9, ,3.2, ,31.4796, ,41.438214,-120.480308,4405,1.4,2.6,4.5,7.1,9,3,2019,68,1.012875838,-0.089266851,1.491757249,289.4690968,224.8749015,0.680786994,0.489626479,0.585206736,0.085206736,274.66,270.16,31.50138937,67.05861063,-0.75,0.04234917,86.40394875,0.057458626,26.77591478,35.85135189,49.91922918,41.18109027,35.31088923,-0.241709417,0.015305835,0.166243365,0.060160217
8103,8103,90,Alturas,Northeast Plateau,3/10/2019,54,69,58.138, ,0.1, ,174, ,82, ,0.5, ,6.6, ,-2.7, ,1, ,97, ,55, ,75, ,-3, ,2.6, ,221.9, ,3.2, ,51.6152, ,41.438214,-120.480308,4405,3.1,1.4,3.2,4.6,10,3,2019,69,1.01235118,-0.082386589,1.497889341,292.5003067,227.2297057,0.974671457,0.500701434,0.737686445,0.237686445,279.76,270.46,53.61794117,80.36205883,1.95,0.050338212,86.40394875,0.057458626,46.28579045,47.28390778,68.54417118,52.0082766,50.92899371,-0.091170135,-0.071571921,0.021191915,0.141550142
8105,8105,90,Alturas,Northeast Plateau,3/12/2019,55,71,44.8088, ,1.4, ,127, ,40, ,0.5, ,4.3, ,-4.1, ,0.4, ,95, ,58, ,73, ,-3.9, ,3.6, ,309.7, ,3.5, ,37.1516, ,41.438214,-120.480308,4405,0.1,3.1,1.5,4.6,12,3,2019,71,1.011291051,-0.068554945,1.510188395,298.5777286,231.9509684,0.830594128,0.450851266,0.640722697,0.140722697,277.46,269.06,29.69565129,68.09434871,0.1,0.044737209,86.40394875,0.057458626,33.42127334,37.55928429,51.00151358,42.32640288,39.52894013,-0.154511271,-0.049828198,0.070769991,0.133569477
8106,8106,90,Alturas,Northeast Plateau,3/13/2019,56,72,54.4512, ,0, ,196, ,77, ,0.4, ,4.5, ,-6, ,-1.1, ,89, ,45, ,68, ,-6.3, ,1.6, ,140.8, ,2.6, ,51.3316, ,41.438214,-120.480308,4405,1.4,0.1,1.4,1.5,13,3,2019,72,1.010755894,-0.061607656,1.516353227,301.6216606,234.3156557,0.842329745,0.39024703,0.616288388,0.216288388,277.66,267.16,61.32105913,89.59894087,-0.75,0.04234917,86.40394875,0.057458626,43.16611849,47.90202374,79.4397225,53.70684926,49.80654787,-0.133324426,-0.038238429,0.078309009,0.093253846
8107,8107,90,Alturas,Northeast Plateau,3/14/2019,57,73,74.8704, ,0, ,235, ,100, ,0.4, ,8.8, ,-7.6, ,0.1, ,93, ,33, ,62, ,-6.3, ,1.6, ,142.5, ,2.9, ,70.6164, ,41.438214,-120.480308,4405,0,1.4,0,1.4,14,3,2019,73,1.010217553,-0.054642131,1.522526863,304.6675582,236.68187,1.132640781,0.344937552,0.738789166,0.338789166,281.96,265.56,79.7446683,101.2053317,0.6,0.046195352,86.40394875,0.057458626,56.18155406,56.83112379,96.10342115,62.83030376,62.6783454,-0.103652885,-0.093289342,0.002424416,0.194517812
8110,8110,90,Alturas,Northeast Plateau,3/17/2019,58,76,85.08, ,0, ,215, ,87, ,0.5, ,16.1, ,-4.8, ,5.6, ,92, ,28, ,56, ,-2.6, ,1.6, ,139.2, ,4.9, ,82.244, ,41.438214,-120.480308,4405,0,0,0,0,17,3,2019,76,1.008585025,-0.033656775,1.541090335,313.8057583,243.7809071,1.829933244,0.427616873,1.128775059,0.628775059,289.26,268.36,70.00324113,95.54675887,5.65,0.063366827,86.40394875,0.057458626,74.61555891,63.13788549,90.1849075,67.29741361,72.5327145,0.028715931,-0.129525402,-0.072178477,0.172987949
8112,8112,90,Alturas,Northeast Plateau,3/19/2019,59,78,125.3512, ,0, ,227, ,104, ,0.5, ,18.5, ,-1.9, ,9.6, ,89, ,27, ,45, ,-1.7, ,3.2, ,272.6, ,6.1, ,115.7088, ,41.438214,-120.480308,4405,0,0,0,0,19,3,2019,78,1.007483697,-0.01961327,1.55349135,319.8871331,248.5052406,2.129777303,0.531326681,1.330551992,0.830551992,291.66,271.26,76.341723,98.448277,8.3,0.074384791,86.40394875,0.057458626,108.9608346,69.98490265,96.73121796,74.57482529,94.71794064,0.15037166,-0.261123055,-0.212664203,0.323415597
8113,8113,90,Alturas,Northeast Plateau,3/20/2019,60,79,79.6916, ,1.6, ,126, ,59, ,0.6, ,11.6, ,3.7, ,8, ,87, ,39, ,59, ,0.4, ,4.7, ,409.1, ,6.6, ,64.3772, ,41.438214,-120.480308,4405,0,0,1.6,1.6,20,3,2019,79,1.006929629,-0.012581768,1.559696475,322.9212774,250.8623244,1.365995846,0.796247966,1.081121906,0.481121906,284.76,276.86,26.81581568,70.20418432,7.65,0.071541142,86.40394875,0.057458626,76.25118816,49.05694311,54.09932252,50.00259131,63.75058065,0.196086175,-0.230486333,-0.215652771,0.250052928
8114,8114,90,Alturas,Northeast Plateau,3/21/2019,61,80,39.1368, ,0, ,113, ,51, ,0.7, ,9, ,1.5, ,5.1, ,93, ,60, ,75, ,1, ,1.4, ,119.3, ,6.4, ,38.5696, ,41.438214,-120.480308,4405,1.6,0,1.6,1.6,21,3,2019,80,1.006373509,-0.005546542,1.565903361,325.9496065,253.2148905,1.148060478,0.680786994,0.914423736,0.214423736,282.16,274.66,19.18900727,67.82099273,5.25,0.061831793,86.40394875,0.057458626,39.37901013,44.29359834,48.87527072,45.33351498,42.03573086,-0.063201488,0.053713054,0.078451928,-0.068963494
8115,8115,90,Alturas,Northeast Plateau,3/22/2019,62,81,46.2268, ,0, ,121, ,37, ,0.6, ,8.6, ,-1.3, ,4.4, ,89, ,52, ,72, ,-0.1, ,2.4, ,210.7, ,6.1, ,43.3908, ,41.438214,-120.480308,4405,0,1.6,0,1.6,22,3,2019,81,1.005815502,0.001490325,1.572111022,328.971043,255.5621022,1.117403609,0.555372032,0.83638782,0.23638782,281.76,271.86,22.33558797,70.83441203,3.65,0.056005919,86.40394875,0.057458626,43.48952389,44.05432905,52.7105119,46.01782491,44.94711946,-0.032429121,-0.019863129,0.023821448,0.028470802
8116,8116,90,Alturas,Northeast Plateau,3/23/2019,63,82,15.598, ,10.5, ,69, ,21, ,0.7, ,4.2, ,0.2, ,1.9, ,98, ,87, ,93, ,0.9, ,1.7, ,148.9, ,5.6, ,15.8816, ,41.438214,-120.480308,4405,0,0,10.5,10.5,23,3,2019,82,1.005255775,0.008526752,1.578318475,331.9845207,257.903131,0.82478059,0.619747868,0.722264229,0.022264229,277.36,273.36,0.812691448,52.31730855,2.2,0.051139434,86.40394875,0.057458626,20.28389689,31.04200671,30.26748826,34.25312954,25.29425829,-0.198082954,0.227235302,0.354185964,-0.383338312
8117,8117,90,Alturas,Northeast Plateau,3/24/2019,64,83,91.3192, ,0, ,259, ,124, ,0.6, ,10.4, ,-3.1, ,3.6, ,98, ,40, ,70, ,-1.4, ,2.3, ,199.2, ,5.6, ,76.8556, ,41.438214,-120.480308,4405,10.5,0,10.5,10.5,24,3,2019,83,1.004694491,0.015560655,1.584524736,334.9889849,260.2371577,1.261267593,0.485983346,0.873625469,0.273625469,283.56,270.06,76.86848898,122.561511,3.65,0.056005919,86.40394875,0.057458626,64.38572917,76.22517051,114.3824274,76.45898441,77.09727102,-0.164876677,-0.011311691,-0.008278978,0.184467346
8118,8118,90,Alturas,Northeast Plateau,3/25/2019,65,84,117.9776, ,0.7, ,188, ,89, ,0.5, ,13.4, ,-0.2, ,6.7, ,86, ,26, ,56, ,-1.5, ,5.9,Y,513.9,Y,5.8, ,94.1552, ,41.438214,-120.480308,4405,0,10.5,0.7,11.2,25,3,2019,84,1.004131817,0.022589951,1.590728818,337.9833936,262.5633727,1.537413793,0.601966551,1.069690172,0.569690172,286.56,272.96,51.80116468,92.95883532,6.6,0.067143906,86.40394875,0.057458626,99.51495804,63.11621595,83.57356187,65.03484232,86.41090408,0.151648153,-0.269580424,-0.247376902,0.365309173
8119,8119,90,Alturas,Northeast Plateau,3/26/2019,66,85,56.72, ,1.8, ,138, ,69, ,0.7, ,10, ,1.7, ,5.4, ,96, ,54, ,78, ,1.9, ,3.1, ,271, ,6, ,49.63, ,41.438214,-120.480308,4405,0.7,0,2.5,2.5,26,3,2019,85,1.003567921,0.02961256,1.596929732,340.9667177,264.8809766,1.227962619,0.690634388,0.959298503,0.259298503,283.16,274.86,27.09581407,79.16418593,5.85,0.064146505,86.40394875,0.057458626,51.07588041,52.61631076,61.73952568,52.56749741,53.24492215,-0.040737063,-0.011806034,-0.012722804,0.065265902
8120,8120,90,Alturas,Northeast Plateau,3/27/2019,67,86,88.1996, ,1, ,179, ,92, ,0.7, ,11.7, ,1.1, ,6.1, ,95, ,44, ,72, ,1.4, ,4.6, ,394.8, ,6.4, ,67.4968, ,41.438214,-120.480308,4405,1.8,0.7,2.8,3.5,27,3,2019,86,1.003002968,0.036626403,1.603126486,343.9379422,267.189181,1.375058426,0.661463614,1.01826102,0.31826102,284.86,274.26,42.8875877,94.9424123,6.4,0.066333113,86.40394875,0.057458626,65.43498739,64.10169655,80.58130022,63.17904049,70.22883111,-0.068260338,-0.087245287,-0.10038314,0.255888765
8121,8121,90,Alturas,Northeast Plateau,3/28/2019,68,87,62.1084, ,1.3, ,42, ,74, ,0.6, ,6.6, ,0.1, ,2.7, ,96, ,48, ,83, ,0, ,2.2, ,186.5, ,6.3, ,51.048, ,41.438214,-120.480308,4405,1,1.8,2.3,4.1,28,3,2019,87,1.002437126,0.043629404,1.609318079,346.8960665,269.4872083,0.974671457,0.615259552,0.794965505,0.194965505,279.76,273.26,-10.72409102,43.06409102,3.35,0.054967715,86.40394875,0.057458626,29.87513858,26.52927849,19.02188992,29.30022109,36.95325954,-0.191542534,-0.282085564,-0.207100498,0.680728595
8122,8122,90,Alturas,Northeast Plateau,3/29/2019,69,88,85.08, ,3.8, ,258, ,135, ,0.6, ,8.6, ,-4.7, ,2.3, ,98, ,51, ,80, ,-0.8, ,1.7, ,145, ,6, ,72.318, ,41.438214,-120.480308,4405,1.3,1,5.1,6.1,29,3,2019,88,1.001870563,0.05061949,1.615503505,349.8401049,271.774293,1.117403609,0.430869684,0.774136646,0.174136646,281.76,268.46,70.31296857,128.3470314,1.95,0.050338212,86.40394875,0.057458626,57.00391232,75.51759234,117.5372253,74.88670961,73.12205357,-0.220427907,0.032760825,0.024133021,0.163534062
8123,8123,90,Alturas,Northeast Plateau,3/30/2019,70,89,76.8556, ,0.1, ,218, ,100, ,0.5, ,12.9, ,-4.9, ,3.5, ,98, ,28, ,62, ,-3.2, ,1.5, ,128.4, ,6.1, ,75.154, ,41.438214,-120.480308,4405,3.8,1.3,3.9,5.2,30,3,2019,89,1.001303446,0.057594591,1.621681747,352.7690875,274.0496816,1.488001521,0.424385851,0.956193686,0.456193686,286.06,268.26,58.73749908,109.1225009,4,0.057238377,86.40394875,0.057458626,68.52207826,68.61516236,99.88352232,69.84585944,70.95967502,-0.034351859,-0.03304007,-0.015696458,0.083088388
8125,8125,90,Alturas,Northeast Plateau,4/1/2019,71,91,38.0024, ,7, ,105, ,46, ,0.8, ,12.7, ,1.1, ,6.9, ,97, ,57, ,83, ,4.2, ,1.5, ,126.7, ,7.2, ,39.9876, ,41.438214,-120.480308,4405,0.1,3.8,7.1,10.9,1,4,2019,91,1.000168223,0.071491586,1.634012568,358.5780872,278.5624198,1.468630442,0.661463614,1.065047028,0.265047028,285.86,274.26,11.9330156,68.9169844,6.9,0.068375991,86.40394875,0.057458626,43.79371124,47.18460382,48.63944277,46.42969144,43.85260162,-0.001342917,0.075981859,0.058767091,-0.133406033
8127,8127,90,Alturas,Northeast Plateau,4/3/2019,72,93,63.2428, ,0.3, ,152, ,77, ,0.8, ,11.5, ,3.8, ,7.4, ,95, ,60, ,78, ,3.9, ,2.5, ,212, ,8.1, ,57.2872, ,41.438214,-120.480308,4405,7,0.1,7.3,7.4,3,4,2019,93,0.999032801,0.085303936,1.646302189,364.3156394,283.0196537,1.35698578,0.801883779,1.07943478,0.27943478,284.66,276.96,28.43302165,88.60697835,7.65,0.071541142,86.40394875,0.057458626,56.16214968,61.91635924,71.14573088,59.45624802,60.19438924,-0.066986967,0.028606819,-0.012262625,0.050642773
8128,8128,90,Alturas,Northeast Plateau,4/4/2019,73,94,76.2884, ,0.1, ,159, ,79, ,0.7, ,12.7, ,2.2, ,7.5, ,98, ,50, ,72, ,2.7, ,3.1, ,265.9, ,8.3, ,66.9296, ,41.438214,-120.480308,4405,0.3,7,0.4,7.4,4,4,2019,94,0.998465435,0.092173253,1.652428879,367.1553787,285.2257134,1.468630442,0.715805444,1.092217943,0.392217943,285.86,275.36,31.60945873,90.82054127,7.45,0.070685095,86.40394875,0.057458626,67.70425005,63.12263895,74.79349237,61.25668492,67.09299348,0.009110587,-0.059176888,-0.086988346,0.137054647
8129,8129,90,Alturas,Northeast Plateau,4/5/2019,74,95,64.0936, ,1, ,134, ,56, ,0.7, ,10.8, ,2.5, ,6.2, ,82, ,60, ,71, ,1.3, ,4.9, ,425.2, ,7.7, ,56.4364, ,41.438214,-120.480308,4405,0.1,0.3,1.1,1.4,5,4,2019,95,0.997898524,0.099015286,1.658542032,369.9745997,287.4158333,1.295364086,0.73129391,1.013328998,0.313328998,283.96,275.66,21.67281684,81.50718316,6.65,0.067347924,86.40394875,0.057458626,61.3945089,55.41830835,63.33942713,54.17912704,58.77138607,0.044632652,-0.057052895,-0.078137668,0.090557911
8130,8130,90,Alturas,Northeast Plateau,4/6/2019,75,96,93.3044, ,0, ,165, ,87, ,0.7, ,12.6, ,3.5, ,7.9, ,74, ,53, ,64, ,1.5, ,5.9,Y,508.8,Y,7.3, ,74.0196, ,41.438214,-120.480308,4405,1,0.1,1,1.1,6,4,2019,96,0.997332234,0.105828007,1.664640532,372.7724554,289.5893555,1.459028199,0.785081093,1.122054646,0.422054646,285.76,276.66,33.18019876,93.86980124,8.05,0.073279856,86.40394875,0.057458626,80.7755066,66.29451738,78.36078024,63.92177892,76.07405073,0.061801046,-0.128552815,-0.159742668,0.226494437
8131,8131,90,Alturas,Northeast Plateau,4/7/2019,76,97,98.9764, ,0, ,147, ,73, ,0.8, ,16, ,8.4,Y,11.5, ,72, ,48, ,62, ,4.5, ,6,Y,517.5,Y,8.1, ,84.5128, ,41.438214,-120.480308,4405,0,1,0,1,7,4,2019,97,0.996766735,0.112609401,1.670723247,375.5481178,291.7456369,1.81828668,1.102347112,1.460316896,0.660316896,289.16,281.56,26.69562196,86.49437804,12.2,0.093557012,86.40394875,0.057458626,106.1139247,67.5169548,70.13293425,63.44866436,84.01398595,0.263050711,-0.196360534,-0.244784501,0.178094324
8133,8133,90,Alturas,Northeast Plateau,4/9/2019,77,99,86.498, ,9, ,230, ,110, ,0.6, ,8.1, ,-0.1, ,3, ,98, ,53, ,77, ,-0.6, ,4.2, ,360.3, ,7.7, ,63.2428, ,41.438214,-120.480308,4405,0,0,9,9,9,4,2019,99,0.995638774,0.126070188,1.68283668,381.0296481,296.0039795,1.080097127,0.606369052,0.843233089,0.243233089,281.26,273.06,54.22788963,122.8721104,4,0.057238377,86.40394875,0.057458626,63.22709673,77.26078244,110.7009675,75.2441958,75.55751874,-0.163192522,0.02254261,-0.004146814,0.144796725
8134,8134,90,Alturas,Northeast Plateau,4/10/2019,78,100,95.2896, ,0, ,254, ,137, ,0.6, ,10.8, ,-1.8, ,3.8, ,90, ,52, ,71, ,-0.9, ,2.9, ,253.1, ,7, ,80.2588, ,41.438214,-120.480308,4405,9,0,9,9,10,4,2019,100,0.995076646,0.132745596,1.688865023,383.7339575,298.1048301,1.295364086,0.53526908,0.915316583,0.315316583,283.96,271.36,62.64668138,132.9333186,4.5,0.059039341,86.40394875,0.057458626,73.2233647,84.88433396,122.7691386,82.21747214,83.9036927,-0.127292705,0.011687701,-0.020097096,0.1357021
8135,8135,90,Alturas,Northeast Plateau,4/11/2019,79,101,43.1072, ,0.3, ,119, ,55, ,0.6, ,6.7, ,2.6, ,4.1, ,87, ,62, ,78, ,0.6, ,2.8, ,239.5, ,7.2, ,38.8532, ,41.438214,-120.480308,4405,0,9,0.3,9.3,11,4,2019,101,0.994515976,0.139381708,1.694872827,386.4129571,300.1860186,0.981406539,0.736522089,0.858964314,0.258964314,279.86,275.76,14.48672749,77.14327251,4.65,0.059589012,86.40394875,0.057458626,49.05826452,49.48483604,57.75432436,49.402756,47.76326414,0.027112895,0.036043849,0.034325373,-0.097482118
8137,8137,90,Alturas,Northeast Plateau,4/13/2019,80,103,125.3512, ,0, ,294, ,151, ,0.7, ,17.7, ,-3.1, ,8.2, ,97, ,35, ,61, ,1.2, ,2.1, ,179.5, ,8.2, ,117.694, ,41.438214,-120.480308,4405,0.3,0,0.3,0.3,13,4,2019,103,0.993399672,0.1525282,1.7068218,391.6921293,304.2871587,2.02537622,0.485983346,1.255679783,0.555679783,290.86,270.06,75.23601787,151.1439821,7.3,0.070048822,86.40394875,0.057458626,99.03161383,104.6228845,143.8151548,99.00779428,107.0033732,-0.074500075,-0.022246856,-0.074722681,0.171469612
8138,8138,90,Alturas,Northeast Plateau,4/14/2019,81,104,28.36, ,0, ,66, ,17, ,0.8, ,12.1, ,3.2, ,7.2, ,88, ,57, ,76, ,3.3, ,2.6, ,221.7, ,9.2, ,30.0616, ,41.438214,-120.480308,4405,0,0.3,0,0.3,14,4,2019,104,0.992844368,0.159034689,1.712760395,394.2909031,306.3060236,1.411839132,0.768589883,1.090214508,0.290214508,285.26,276.36,-4.483381331,55.30338133,7.65,0.071541142,86.40394875,0.057458626,43.930568,38.64463149,32.40719883,37.97249756,37.22692426,0.180075144,0.038082846,0.020027797,-0.238185787
8139,8139,90,Alturas,Northeast Plateau,4/15/2019,82,105,47.6448, ,1.5, ,117, ,53, ,0.7, ,12.1, ,2.3, ,5.3, ,93, ,45, ,80, ,2.1, ,2.7, ,229, ,8.2, ,43.6744, ,41.438214,-120.480308,4405,0,0,1.5,1.5,15,4,2019,105,0.992291183,0.1654941,1.718673298,396.8615699,308.3030535,1.411839132,0.720935764,1.066387448,0.366387448,285.26,275.46,12.69678317,77.39321683,7.2,0.069627368,86.40394875,0.057458626,58.74860337,53.4263778,57.66055614,51.59083566,52.85265421,0.111554457,0.010855152,-0.02387427,-0.098535339
8140,8140,90,Alturas,Northeast Plateau,4/16/2019,83,106,96.9912, ,1.6, ,269, ,138, ,0.6, ,12.5, ,-0.2, ,5.3, ,95, ,39, ,70, ,0.2, ,1.6, ,138.6, ,8.4, ,86.7816, ,41.438214,-120.480308,4405,1.5,0,3.1,3.1,16,4,2019,106,0.991740279,0.171904521,1.724559153,399.4034806,310.2777442,1.449481125,0.601966551,1.025723838,0.425723838,285.66,272.96,65.76406302,141.365937,6.15,0.065331419,86.40394875,0.057458626,83.1671709,94.77073628,133.0445164,90.78739214,91.42912483,-0.090364574,0.036548654,-0.007018909,0.060834829
8141,8141,90,Alturas,Northeast Plateau,4/17/2019,84,107,120.2464, ,0, ,296, ,146, ,0.7, ,18.3, ,-1.6, ,8.4, ,97, ,38, ,66, ,2.3, ,1.4, ,120.1, ,9.2, ,111.7384, ,41.438214,-120.480308,4405,1.6,1.5,1.6,3.1,17,4,2019,107,0.991191821,0.178264055,1.730416571,401.9160065,312.2296071,2.103245085,0.543231629,1.323238357,0.623238357,291.46,271.56,74.35019609,153.5698039,8.35,0.074607478,86.40394875,0.057458626,100.3817038,109.3118814,146.9080486,102.9920676,108.2330132,-0.0725408,0.009968014,-0.048422801,0.110995587
8143,8143,90,Alturas,Northeast Plateau,4/19/2019,85,109,163.07, ,0, ,299, ,155, ,0.8, ,23.8, ,3, ,13.7, ,95, ,24, ,54, ,4.5, ,2.5, ,220.2, ,11.6, ,153.7112, ,41.438214,-120.480308,4405,0,1.6,0,1.6,19,4,2019,109,0.990102887,0.190822945,1.742040395,406.8504875,316.0629729,2.948284305,0.75776633,1.853025318,1.053025318,296.96,276.16,76.74058111,153.4894189,13.4,0.100243001,86.40394875,0.057458626,139.7424581,122.9325451,149.3894922,114.9593945,135.1760994,0.033780814,-0.090574846,-0.14955828,0.206352312
